PLOTID,QuadrantID,Landscape_type,Landscape_type_2,Plot_type,Plot_type_2,Landscape_Plot,BIN_Richness,RL_Richness,BIN_Coleoptera,BIN_Diptera,BIN_Hemiptera,BIN_Hymenoptera,BIN_Lepidoptera,BIN_Orthoptera,BIN_Rest,Visit,Date start,Date end,Day start,Day end,Day mean,Duration,Biomass,Biomass_per_day,Excluded,Average_temperature,Average_humidity,Long-Term Mean Annual Precipitation,Long-Term Mean Annual Average Near Surface Temperature,point_x,point_y,Elevation
6035_3_A,6035_3,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,25.04.2019,10.05.2019,115,130,1225,15,"2,22","0,15",0,8957421875,7863217708,7964666667,8546944444,3683607666,5532699691,423
6035_3_A,6035_3,Urban,c,arable field,c,c_c,189,1,8,129,10,29,7,0,4,5,10.05.2019,25.05.2019,130,145,1375,15,"4,93","0,328666667",0,1161142448,7883148698,7964666667,8546944444,3683607666,5532699691,423
6035_3_A,6035_3,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,25.05.2019,09.06.2019,145,160,1525,15,"6,79","0,45",0,1783636979,7097696094,7964666667,8546944444,3683607666,5532699691,423
6035_3_A,6035_3,Urban,c,arable field,c,c_c,245,2,8,158,11,43,19,0,3,7,09.06.2019,26.06.2019,160,177,1685,17,"27,4","1,61",0,2105733333,7167048843,7964666667,8546944444,3683607666,5532699691,423
6035_3_A,6035_3,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,10.07.2019,177,191,184,14,"43,49","3,11",0,2096262222,5494472778,7964666667,8546944444,3683607666,5532699691,423
6035_3_A,6035_3,Urban,c,arable field,c,c_c,128,2,12,70,7,17,8,6,4,9,10.07.2019,25.07.2019,191,206,1985,15,"7,1","0,47",0,2065252344,6719042708,7964666667,8546944444,3683607666,5532699691,423
6035_3_A,6035_3,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,25.07.2019,09.08.2019,206,221,2135,15,"7,11","0,47",0,2121482292,7171811719,7964666667,8546944444,3683607666,5532699691,423
6035_3_F,6035_3,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7371333333,8846944444,3680764735,5535169764,429
6035_3_F,6035_3,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,25.04.2019,10.05.2019,115,130,1225,15,"17,81","1,19",0,961028125,77331,7371333333,8846944444,3680764735,5535169764,429
6035_3_F,6035_3,Urban,c,forest,a,c_a,352,6,20,214,12,88,9,2,5,5,10.05.2019,25.05.2019,130,145,1375,15,"22,33","1,488666667",0,1171024479,7797923438,7371333333,8846944444,3680764735,5535169764,429
6035_3_F,6035_3,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,25.05.2019,09.06.2019,145,160,1525,15,"28,1","1,87",0,178519349,6842374479,7371333333,8846944444,3680764735,5535169764,429
6035_3_F,6035_3,Urban,c,forest,a,c_a,478,18,24,243,22,91,81,2,8,7,09.06.2019,26.06.2019,160,177,1685,17,73,"4,29",0,2121296296,6922816667,7371333333,8846944444,3680764735,5535169764,429
6035_3_F,6035_3,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,10.07.2019,177,191,184,14,"85,13","6,08",0,2051350278,5370793056,7371333333,8846944444,3680764735,5535169764,429
6035_3_F,6035_3,Urban,c,forest,a,c_a,435,8,17,238,10,103,41,12,5,9,10.07.2019,25.07.2019,191,206,1985,15,"62,45","4,16",0,1984985677,6961759896,7371333333,8846944444,3680764735,5535169764,429
6035_3_F,6035_3,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,25.07.2019,09.08.2019,206,221,2135,15,"25,89","1,73",0,2060630729,7465960417,7371333333,8846944444,3680764735,5535169764,429
6035_3_U,6035_3,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15.04.2019,26.04.2019,105,116,1105,11,"20,72","1,88",0,1421928472,5584319792,7316333333,8929722222,3684824757,5536413479,343
6035_3_U,6035_3,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,26.04.2019,10.05.2019,116,130,123,14,"5,66","0,4",0,9093997222,7938909444,7316333333,8929722222,3684824757,5536413479,343
6035_3_U,6035_3,Urban,c,settlement,d,c_d,406,4,13,253,16,96,14,0,11,5,10.05.2019,25.05.2019,130,145,1375,15,"17,69","1,179333333",0,1250358854,768378151,7316333333,8929722222,3684824757,5536413479,343
6035_3_U,6035_3,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,25.05.2019,09.06.2019,145,160,1525,15,"22,67","1,51",0,1820526563,7225582031,7316333333,8929722222,3684824757,5536413479,343
6035_3_U,6035_3,Urban,c,settlement,d,c_d,377,4,14,227,11,80,32,0,5,7,09.06.2019,26.06.2019,160,177,1685,17,"66,3","3,9",0,2151496065,736771713,7316333333,8929722222,3684824757,5536413479,343
6035_3_U,6035_3,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,10.07.2019,177,191,184,14,"49,55","3,54",0,2117688889,5698699167,7316333333,8929722222,3684824757,5536413479,343
6035_3_U,6035_3,Urban,c,settlement,d,c_d,373,6,13,221,16,84,20,1,9,9,10.07.2019,25.07.2019,191,206,1985,15,"30,94","2,06",0,2061736979,7204020313,7316333333,8929722222,3684824757,5536413479,343
6035_3_U,6035_3,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,25.07.2019,09.08.2019,206,221,2135,15,"17,44","1,16",0,2109817708,770730599,7316333333,8929722222,3684824757,5536413479,343
6122_4_A,6122_4,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16.04.2019,30.04.2019,106,120,113,14,"15,97","1,14",0,1262673889,6035989167,8506333333,9173333333,3534074749,5521276931,358
6122_4_A,6122_4,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30.04.2019,14.05.2019,120,134,127,14,"17,71","1,27",0,9161163889,7305587778,8506333333,9173333333,3534074749,5521276931,358
6122_4_A,6122_4,Semi-natural,a,arable field,c,a_c,198,4,17,137,6,31,5,0,1,5,14.05.2019,28.05.2019,134,148,141,14,"25,45","1,817857143",0,1309328056,76289575,8506333333,9173333333,3534074749,5521276931,358
6122_4_A,6122_4,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,28.05.2019,12.06.2019,148,163,1555,15,NA,NA,1,1737596615,7538309896,8506333333,9173333333,3534074749,5521276931,358
6122_4_A,6122_4,Semi-natural,a,arable field,c,a_c,275,4,13,179,8,34,30,7,1,7,12.06.2019,27.06.2019,163,178,1705,15,"65,3","4,35",0,2090202083,7224686719,8506333333,9173333333,3534074749,5521276931,358
6122_4_A,6122_4,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,27.06.2019,13.07.2019,178,194,186,16,"90,71","5,67",0,1938994608,6236119853,8506333333,9173333333,3534074749,5521276931,358
6122_4_A,6122_4,Semi-natural,a,arable field,c,a_c,306,5,18,173,13,58,26,8,3,9,13.07.2019,30.07.2019,194,211,2025,17,"90,02","5,3",0,2181116204,6521725463,8506333333,9173333333,3534074749,5521276931,358
6122_4_A,6122_4,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30.07.2019,14.08.2019,211,226,2185,15,"43,05","2,87",0,194878724,7031757031,8506333333,9173333333,3534074749,5521276931,358
6122_4_F,6122_4,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16.04.2019,30.04.2019,106,120,113,14,"10,85","0,78",0,1453308611,6617869444,7903666667,96025,3532146655,5520331562,314
6122_4_F,6122_4,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30.04.2019,14.05.2019,120,134,127,14,"9,19","0,66",0,9570280556,7526277778,7903666667,96025,3532146655,5520331562,314
6122_4_F,6122_4,Semi-natural,a,forest,a,a_a,414,14,28,244,12,72,40,2,14,5,14.05.2019,28.05.2019,134,148,141,14,"32,92","2,351428571",0,1311556111,7818748333,7903666667,96025,3532146655,5520331562,314
6122_4_F,6122_4,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,28.05.2019,12.06.2019,148,163,1555,15,"35,47","2,36",0,1687804948,7866775,7903666667,96025,3532146655,5520331562,314
6122_4_F,6122_4,Semi-natural,a,forest,a,a_a,526,22,35,253,24,133,61,7,7,7,12.06.2019,27.06.2019,163,178,1705,15,"73,1","4,87",0,201673151,7691678125,7903666667,96025,3532146655,5520331562,314
6122_4_F,6122_4,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,27.06.2019,13.07.2019,178,194,186,16,"64,9","4,06",0,1913819608,6489681863,7903666667,96025,3532146655,5520331562,314
6122_4_F,6122_4,Semi-natural,a,forest,a,a_a,489,22,26,225,22,126,63,8,7,9,13.07.2019,30.07.2019,194,211,2025,17,"65,11","3,83",0,2112652083,6998575694,7903666667,96025,3532146655,5520331562,314
6122_4_F,6122_4,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30.07.2019,13.08.2019,211,225,218,14,"29,1","2,08",0,1927120833,7532324444,7903666667,96025,3532146655,5520331562,314
6122_4_G,6122_4,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16.04.2019,30.04.2019,106,120,113,14,"27,9","1,99",0,1330071944,58496725,8982666667,8843055556,3532591036,5522671381,422
6122_4_G,6122_4,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30.04.2019,14.05.2019,120,134,127,14,"18,49","1,32",0,9850733333,7087148889,8982666667,8843055556,3532591036,5522671381,422
6122_4_G,6122_4,Semi-natural,a,meadow,b,a_b,339,5,10,214,12,70,29,1,1,5,14.05.2019,28.05.2019,134,148,141,14,"44,56","3,182857143",0,1396575,7330251389,8982666667,8843055556,3532591036,5522671381,422
6122_4_G,6122_4,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,28.05.2019,12.06.2019,148,163,1555,15,"62,61","4,17",0,1810657552,7344180208,8982666667,8843055556,3532591036,5522671381,422
6122_4_G,6122_4,Semi-natural,a,meadow,b,a_b,355,15,18,205,10,64,40,9,2,7,12.06.2019,27.06.2019,163,178,1705,15,"131,7","8,78",0,214779375,7069207292,8982666667,8843055556,3532591036,5522671381,422
6122_4_G,6122_4,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,27.06.2019,13.07.2019,178,194,186,16,"128,56","8,04",0,2000502206,6051247794,8982666667,8843055556,3532591036,5522671381,422
6122_4_G,6122_4,Semi-natural,a,meadow,b,a_b,391,13,29,204,30,50,51,14,6,9,13.07.2019,30.07.2019,194,211,2025,17,"72,83","4,28",0,2230384491,649714838,8982666667,8843055556,3532591036,5522671381,422
6122_4_G,6122_4,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30.07.2019,14.08.2019,211,226,2185,15,"45,15","3,01",0,1974364583,7055006771,8982666667,8843055556,3532591036,5522671381,422
6123_1_A,6123_1,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16.04.2019,30.04.2019,106,120,113,14,"16,5","1,18",0,1485453333,7100052778,8136333333,9407777778,3538760491,5525793935,313
6123_1_A,6123_1,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30.04.2019,14.05.2019,120,134,127,14,"16,94","1,21",0,9824836111,7417559444,8136333333,9407777778,3538760491,5525793935,313
6123_1_A,6123_1,Semi-natural,a,arable field,c,a_c,339,8,16,219,6,74,19,0,3,5,14.05.2019,28.05.2019,134,148,141,14,"33,66","2,404285714",0,1326605278,774559,8136333333,9407777778,3538760491,5525793935,313
6123_1_A,6123_1,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,28.05.2019,12.06.2019,148,163,1555,15,"51,52","3,43",0,1712467969,7843780208,8136333333,9407777778,3538760491,5525793935,313
6123_1_A,6123_1,Semi-natural,a,arable field,c,a_c,260,6,13,154,5,39,35,6,4,7,12.06.2019,27.06.2019,163,178,1705,15,"116,7","7,78",0,2082053385,7485707813,8136333333,9407777778,3538760491,5525793935,313
6123_1_A,6123_1,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,27.06.2019,13.07.2019,178,194,186,16,"124,19","7,76",0,1943645343,6406900735,8136333333,9407777778,3538760491,5525793935,313
6123_1_A,6123_1,Semi-natural,a,arable field,c,a_c,362,10,20,198,10,67,48,10,3,9,13.07.2019,30.07.2019,194,211,2025,17,"87,98","5,18",0,2199375463,6567814583,8136333333,9407777778,3538760491,5525793935,313
6123_1_A,6123_1,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30.07.2019,14.08.2019,211,226,2185,15,"53,98","3,6",0,1950821094,7124270052,8136333333,9407777778,3538760491,5525793935,313
6123_1_F,6123_1,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16.04.2019,30.04.2019,106,120,113,14,"15,91","1,14",0,1199191389,6474954167,8136333333,9407777778,3538648373,5526490442,262
6123_1_F,6123_1,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30.04.2019,14.05.2019,120,134,127,14,"9,15","0,65",0,8868691667,7716087222,8136333333,9407777778,3538648373,5526490442,262
6123_1_F,6123_1,Semi-natural,a,forest,a,a_a,439,11,50,240,13,84,22,2,22,5,14.05.2019,28.05.2019,134,148,141,14,"27,91","1,993571429",0,1245297222,8192796111,8136333333,9407777778,3538648373,5526490442,262
6123_1_F,6123_1,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,28.05.2019,12.06.2019,148,163,1555,15,"35,39","2,36",0,1583246875,8517317448,8136333333,9407777778,3538648373,5526490442,262
6123_1_F,6123_1,Semi-natural,a,forest,a,a_a,493,9,34,241,22,116,49,5,18,7,12.06.2019,27.06.2019,163,178,1705,15,51,"3,4",0,187854349,8450790885,8136333333,9407777778,3538648373,5526490442,262
6123_1_F,6123_1,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,27.06.2019,13.07.2019,178,194,186,16,"61,61","3,85",0,1771655637,7107088235,8136333333,9407777778,3538648373,5526490442,262
6123_1_F,6123_1,Semi-natural,a,forest,a,a_a,501,15,41,264,23,86,52,5,17,9,13.07.2019,30.07.2019,194,211,2025,17,"46,05","2,71",0,1975127546,7682299306,8136333333,9407777778,3538648373,5526490442,262
6123_1_F,6123_1,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30.07.2019,14.08.2019,211,226,2185,15,"34,71","2,31",0,1801558073,8136971875,8136333333,9407777778,3538648373,5526490442,262
6123_1_G,6123_1,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16.04.2019,30.04.2019,106,120,113,14,"25,69","1,84",0,1323793889,6180095556,8681333333,9095555556,3537174685,5525846508,342
6123_1_G,6123_1,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30.04.2019,14.05.2019,120,134,127,14,"15,03","1,07",0,1001585278,7480709444,8681333333,9095555556,3537174685,5525846508,342
6123_1_G,6123_1,Semi-natural,a,meadow,b,a_b,372,11,21,245,18,56,23,1,4,5,14.05.2019,28.05.2019,134,148,141,14,"29,77","2,126428571",0,1380956944,7738779444,8681333333,9095555556,3537174685,5525846508,342
6123_1_G,6123_1,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,28.05.2019,12.06.2019,148,163,1555,15,NA,NA,1,1782916667,7766370833,8681333333,9095555556,3537174685,5525846508,342
6123_1_G,6123_1,Semi-natural,a,meadow,b,a_b,361,15,13,208,6,69,51,5,5,7,12.06.2019,27.06.2019,163,178,1705,15,"81,9","5,46",0,2162932552,7400769271,8681333333,9095555556,3537174685,5525846508,342
6123_1_G,6123_1,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,27.06.2019,13.07.2019,178,194,186,16,"90,08","5,63",0,2024302451,6559101716,8681333333,9095555556,3537174685,5525846508,342
6123_1_G,6123_1,Semi-natural,a,meadow,b,a_b,469,21,30,238,19,99,53,13,8,9,13.07.2019,30.07.2019,194,211,2025,17,"79,45","4,67",0,2232165509,6704718981,8681333333,9095555556,3537174685,5525846508,342
6123_1_G,6123_1,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30.07.2019,14.08.2019,211,226,2185,15,"48,27","3,22",0,1991222917,7161567448,8681333333,9095555556,3537174685,5525846508,342
6125_2_A,6125_2,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16.04.2019,29.04.2019,106,119,1125,13,"13,32","1,02",0,1405793452,5461700595,7058666667,9294722222,3569308856,5526850483,317
6125_2_A,6125_2,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29.04.2019,13.05.2019,119,133,126,14,"2,95","0,21",0,9762858333,7510831389,7058666667,9294722222,3569308856,5526850483,317
6125_2_A,6125_2,Semi-natural,a,arable field,c,a_c,309,9,17,197,11,58,18,0,6,5,13.05.2019,27.05.2019,133,147,140,14,"20,79","1,485",0,1390843333,7253357222,7058666667,9294722222,3569308856,5526850483,317
6125_2_A,6125_2,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,27.05.2019,11.06.2019,147,162,1545,15,"19,62","1,31",0,1833428125,7366690625,7058666667,9294722222,3569308856,5526850483,317
6125_2_A,6125_2,Semi-natural,a,arable field,c,a_c,315,12,11,184,8,66,38,3,2,7,11.06.2019,26.06.2019,162,177,1695,15,"68,9","4,59",0,2165919792,7383367969,7058666667,9294722222,3569308856,5526850483,317
6125_2_A,6125_2,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,12.07.2019,177,193,185,16,"68,32","4,27",0,2101607108,6150310294,7058666667,9294722222,3569308856,5526850483,317
6125_2_A,6125_2,Semi-natural,a,arable field,c,a_c,361,13,25,197,20,62,36,8,6,9,12.07.2019,29.07.2019,193,210,2015,17,"57,64","3,39",0,2250210185,6565872222,7058666667,9294722222,3569308856,5526850483,317
6125_2_A,6125_2,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,12.08.2019,210,224,217,14,"32,42","2,32",0,2042406667,7399166389,7058666667,9294722222,3569308856,5526850483,317
6125_2_F,6125_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16.04.2019,29.04.2019,106,119,1125,13,"35,36","2,72",0,122986756,630398125,6904,945,3567101565,5526715878,272
6125_2_F,6125_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29.04.2019,13.05.2019,119,133,126,14,"16,55","1,18",0,9040480556,7821660833,6904,945,3567101565,5526715878,272
6125_2_F,6125_2,Semi-natural,a,forest,a,a_a,391,4,29,206,15,108,19,0,11,5,13.05.2019,27.05.2019,133,147,140,14,"31,16","2,225714286",0,1261654722,7801276667,6904,945,3567101565,5526715878,272
6125_2_F,6125_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,27.05.2019,11.06.2019,147,162,1545,15,"43,2","2,88",0,162953099,8073852083,6904,945,3567101565,5526715878,272
6125_2_F,6125_2,Semi-natural,a,forest,a,a_a,436,10,12,248,15,108,34,7,6,7,11.06.2019,26.06.2019,162,177,1695,15,93,"6,2",0,1896691667,8379094531,6904,945,3567101565,5526715878,272
6125_2_F,6125_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,12.07.2019,177,193,185,16,"183,84","11,49",0,1876736275,6992406618,6904,945,3567101565,5526715878,272
6125_2_F,6125_2,Semi-natural,a,forest,a,a_a,380,11,11,239,11,45,44,13,8,9,12.07.2019,29.07.2019,193,210,2015,17,"194,68","11,45",0,2043830787,7410848611,6904,945,3567101565,5526715878,272
6125_2_F,6125_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,12.08.2019,210,224,217,14,"78,92","5,64",0,1908393611,7940938333,6904,945,3567101565,5526715878,272
6125_2_U,6125_2,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16.04.2019,29.04.2019,106,119,1125,13,"29,39","2,26",0,1438509226,5369188988,6252666667,992,3568631099,552519187,279
6125_2_U,6125_2,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29.04.2019,13.05.2019,119,133,126,14,"13,85","0,99",0,1003366111,7316811667,6252666667,992,3568631099,552519187,279
6125_2_U,6125_2,Semi-natural,a,settlement,d,a_d,525,25,29,261,22,163,35,0,10,5,13.05.2019,27.05.2019,133,147,140,14,"35,21","2,515",0,1422951944,7082638056,6252666667,992,3568631099,552519187,279
6125_2_U,6125_2,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,27.05.2019,11.06.2019,147,162,1545,15,"47,88","3,19",0,1855703385,725061875,6252666667,992,3568631099,552519187,279
6125_2_U,6125_2,Semi-natural,a,settlement,d,a_d,533,27,12,267,13,143,82,3,6,7,11.06.2019,26.06.2019,162,177,1695,15,118,"7,87",0,21753,7278254688,6252666667,992,3568631099,552519187,279
6125_2_U,6125_2,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,12.07.2019,177,193,185,16,"136,44","8,53",0,2129633333,5950039951,6252666667,992,3568631099,552519187,279
6125_2_U,6125_2,Semi-natural,a,settlement,d,a_d,556,32,25,274,27,113,79,15,6,9,12.07.2019,29.07.2019,193,210,2015,17,"100,1","5,89",0,2246683565,6558313889,6252666667,992,3568631099,552519187,279
6125_2_U,6125_2,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,12.08.2019,210,224,217,14,"66,74","4,77",0,2086602222,7154659444,6252666667,992,3568631099,552519187,279
6131_1_A,6131_1,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,18.04.2019,01.05.2019,108,121,1145,13,"53,5","4,12",0,1402570238,6040590179,6787,9416666667,3634464272,5527936122,293
6131_1_A,6131_1,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,01.05.2019,15.05.2019,121,135,128,14,"17,83","1,27",0,9347,7607474167,6787,9416666667,3634464272,5527936122,293
6131_1_A,6131_1,Urban,c,arable field,c,c_c,331,4,17,205,7,82,16,0,2,5,15.05.2019,30.05.2019,135,150,1425,15,"44,84","2,989333333",0,1415427083,7902625521,6787,9416666667,3634464272,5527936122,293
6131_1_A,6131_1,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,30.05.2019,13.06.2019,150,164,157,14,"59,9","4,278571429",0,1968803056,7355385556,6787,9416666667,3634464272,5527936122,293
6131_1_A,6131_1,Urban,c,arable field,c,c_c,370,2,20,221,21,63,33,4,2,7,13.06.2019,26.06.2019,164,177,1705,13,"122,5","9,42",0,2283361012,6978503869,6787,9416666667,3634464272,5527936122,293
6131_1_A,6131_1,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,13.07.2019,177,194,1855,17,"125,62","7,39",0,2071926389,6002126389,6787,9416666667,3634464272,5527936122,293
6131_1_A,6131_1,Urban,c,arable field,c,c_c,420,17,28,200,27,86,49,17,4,9,13.07.2019,30.07.2019,194,211,2025,17,"100,14","5,89",0,2274578009,6564680093,6787,9416666667,3634464272,5527936122,293
6131_1_A,6131_1,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30.07.2019,13.08.2019,211,225,218,14,"67,6","4,83",0,2040080278,7418858889,6787,9416666667,3634464272,5527936122,293
6131_1_F,6131_1,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,18.04.2019,01.05.2019,108,121,1145,13,"42,95","3,3",0,1323692857,6102220238,6838333333,94325,363662133,5526144133,282
6131_1_F,6131_1,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,01.05.2019,15.05.2019,121,135,128,14,"12,31","0,88",0,8951944444,7689197222,6838333333,94325,363662133,5526144133,282
6131_1_F,6131_1,Urban,c,forest,a,c_a,421,4,28,240,14,112,13,0,11,5,15.05.2019,30.05.2019,135,150,1425,15,"23,17","1,544666667",0,13281375,8130860417,6838333333,94325,363662133,5526144133,282
6131_1_F,6131_1,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,30.05.2019,13.06.2019,150,164,157,14,"45,8","3,271428571",0,182895,7718925556,6838333333,94325,363662133,5526144133,282
6131_1_F,6131_1,Urban,c,forest,a,c_a,664,13,27,413,29,129,40,2,16,7,13.06.2019,26.06.2019,164,177,1705,13,"72,2","5,55",0,2103260714,7522488988,6838333333,94325,363662133,5526144133,282
6131_1_F,6131_1,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,13.07.2019,177,194,1855,17,"255,45","15,03",0,1969655324,6394849537,6838333333,94325,363662133,5526144133,282
6131_1_F,6131_1,Urban,c,forest,a,c_a,375,6,8,241,7,62,42,4,8,9,13.07.2019,30.07.2019,194,211,2025,17,"227,71","13,39",0,2122468519,7338867361,6838333333,94325,363662133,5526144133,282
6131_1_F,6131_1,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30.07.2019,13.08.2019,211,225,218,14,"36,18","2,58",0,1874437222,8450122222,6838333333,94325,363662133,5526144133,282
6131_1_U,6131_1,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7024666667,9279166667,3634477432,5529940277,302
6131_1_U,6131_1,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7024666667,9279166667,3634477432,5529940277,302
6131_1_U,6131_1,Urban,c,settlement,d,c_d,446,15,18,253,9,143,20,1,0,5,16.05.2019,30.05.2019,136,150,143,14,"22,58","1,612857143",0,1482124444,7609492778,7024666667,9279166667,3634477432,5529940277,302
6131_1_U,6131_1,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,30.05.2019,13.06.2019,150,164,157,14,"27,1","1,935714286",0,1994120833,6841668333,7024666667,9279166667,3634477432,5529940277,302
